fecha,categoria,producto,region,cantidad,monto
2025-11-20,Alimentos,Galletitas,GBA Sur,6,8395.19
2025-06-05,Hogar,Almohada,Cordoba,1,61030.62
2025-03-21,Juguetes,Cartas,GBA Norte,7,56559.6
2025-08-01,Electronica,Mouse,Rosario,4,67220.63
2025-07-12,Juguetes,Rompecabezas,Cordoba,2,55033.84
2025-02-19,Alimentos,Aceite,GBA Norte,5,89299.65
2025-04-02,Indumentaria,Zapatillas,Rosario,4,37357.94
2025-08-03,Juguetes,Auto RC,GBA Sur,2,69574.47
2025-12-07,Hogar,Vela,Rosario,4,48393.25
2025-07-26,Alimentos,Yerba,GBA Sur,8,74526.32
2025-03-22,Indumentaria,Zapatillas,GBA Sur,6,1297.03
2025-08-26,Indumentaria,Remera,Cordoba,7,52634.05
2025-08-03,Alimentos,Aceite,Mendoza,4,3584.65
2025-03-12,Juguetes,Cartas,Rosario,7,89902.98
2025-01-12,Hogar,Vela,GBA Norte,8,15814.84
2025-12-17,Electronica,Mouse,CABA,7,67123.92
2025-10-10,Juguetes,Rompecabezas,GBA Norte,4,41741.43
2025-03-31,Alimentos,Aceite,GBA Sur,2,12805.86
2025-01-16,Indumentaria,Medias,Cordoba,8,41868.17
2025-05-04,Indumentaria,Zapatillas,Rosario,6,58082.75
2025-03-23,Indumentaria,Zapatillas,Mendoza,1,86660.19
2025-01-17,Alimentos,Galletitas,Cordoba,2,77733.04
2025-08-02,Hogar,Vela,CABA,1,64705.74
2025-08-13,Alimentos,Cafe,GBA Sur,1,73237.95
2025-07-06,Alimentos,Galletitas,Mendoza,7,58817.05
2025-03-05,Electronica,Cargador,GBA Sur,2,68456.7
2025-03-28,Hogar,Toalla,Mendoza,4,31245.28
2025-09-05,Indumentaria,Campera,CABA,2,30372.29
2025-08-23,Alimentos,Aceite,GBA Sur,8,31477.42
2025-06-19,Alimentos,Fideos,Rosario,1,25501.61
2025-03-13,Indumentaria,Medias,GBA Sur,6,3308.7
2025-10-16,Hogar,Almohada,GBA Sur,3,85086.48
2025-10-18,Hogar,Toalla,Mendoza,5,40147.75
2025-03-21,Indumentaria,Pantalon,Rosario,7,27017.63
2025-05-12,Indumentaria,Remera,GBA Norte,3,52907.5
2025-10-27,Electronica,Mouse,GBA Sur,7,65181.4
2025-09-02,Juguetes,Rompecabezas,GBA Sur,6,58302.79
2025-09-25,Hogar,Toalla,Cordoba,8,58705.51
2025-03-31,Alimentos,Yerba,CABA,2,60518.29
2025-06-25,Indumentaria,Campera,GBA Norte,5,20963.59
2025-11-08,Electronica,Cargador,GBA Sur,1,45392.33
2025-09-26,Indumentaria,Pantalon,GBA Sur,7,60117.72
2025-11-17,Electronica,Mouse,Rosario,2,6980.6
2025-01-29,Alimentos,Galletitas,Rosario,5,23069.5
2025-04-04,Indumentaria,Pantalon,Mendoza,3,64846.85
2025-01-21,Juguetes,Auto RC,Rosario,4,25695.41
2025-02-02,Indumentaria,Medias,GBA Sur,4,6417.0
2025-05-05,Juguetes,Cartas,Cordoba,1,42320.15
2025-06-13,Electronica,Cargador,Cordoba,2,11360.17
2025-09-01,Indumentaria,Remera,Rosario,8,53454.45
2025-06-03,Juguetes,Muñeco,Rosario,2,39248.25
2025-08-15,Indumentaria,Medias,Mendoza,8,55682.78
2025-01-01,Hogar,Toalla,Rosario,3,25096.15
2025-06-18,Juguetes,Pelota,Rosario,5,26254.26
2025-05-16,Juguetes,Rompecabezas,GBA Sur,5,25500.66
2025-11-17,Alimentos,Cafe,GBA Norte,6,44394.66
2025-09-18,Alimentos,Yerba,GBA Norte,7,16912.77
2025-12-11,Hogar,Sarten,Cordoba,3,31476.42
2025-04-10,Electronica,Cargador,GBA Norte,5,28340.83
2025-06-13,Juguetes,Pelota,CABA,4,61942.42
2025-10-20,Indumentaria,Campera,GBA Norte,7,18079.46
2025-03-29,Indumentaria,Medias,Mendoza,8,14984.81
2025-12-01,Juguetes,Pelota,Mendoza,5,24975.1
2025-08-30,Hogar,Almohada,GBA Norte,6,28254.68
2025-06-11,Alimentos,Fideos,Cordoba,7,51132.49
2025-01-03,Alimentos,Cafe,Cordoba,3,32471.46
2025-08-22,Hogar,Sarten,Mendoza,5,18996.97
2025-05-31,Hogar,Sarten,GBA Sur,7,39047.35
2025-06-16,Juguetes,Cartas,Mendoza,4,18751.24
2025-11-13,Juguetes,Pelota,GBA Sur,4,10508.28
2025-03-24,Hogar,Toalla,Mendoza,1,53771.68
2025-12-04,Alimentos,Yerba,GBA Norte,7,25932.69
2025-01-31,Electronica,Auriculares,Mendoza,6,31499.58
2025-08-13,Hogar,Sarten,Cordoba,2,12951.34
2025-06-16,Alimentos,Aceite,GBA Norte,4,53492.94
2025-10-15,Electronica,Teclado,GBA Norte,5,30177.95
2025-10-13,Juguetes,Auto RC,Mendoza,2,2944.81
2025-12-25,Hogar,Almohada,Cordoba,4,67507.31
2025-04-05,Hogar,Toalla,GBA Norte,6,42011.53
2025-04-12,Hogar,Almohada,Rosario,1,67540.87
2025-03-13,Electronica,Teclado,Cordoba,8,36271.41
2025-01-25,Juguetes,Muñeco,Rosario,7,34239.22
2025-01-17,Juguetes,Auto RC,Rosario,6,44788.84
2025-11-21,Electronica,Auriculares,Rosario,2,9200.77
2025-09-30,Indumentaria,Medias,CABA,8,52079.35
2025-11-09,Indumentaria,Remera,Mendoza,5,39354.26
2025-08-27,Alimentos,Aceite,Mendoza,3,30408.22
2025-11-28,Juguetes,Auto RC,Cordoba,7,47966.54
2025-01-11,Alimentos,Galletitas,GBA Sur,7,1565.5
2025-01-10,Electronica,Cargador,GBA Sur,5,39016.32
2025-04-25,Juguetes,Auto RC,Rosario,4,41740.05
2025-10-22,Hogar,Vela,GBA Norte,3,17807.42
2025-04-16,Hogar,Lampara,CABA,1,3333.98
2025-03-07,Juguetes,Auto RC,CABA,6,30144.03
2025-04-28,Indumentaria,Pantalon,GBA Sur,5,15532.71
2025-04-30,Indumentaria,Campera,CABA,8,13220.78
2025-03-05,Alimentos,Cafe,Cordoba,4,78210.42
2025-07-14,Electronica,Teclado,Cordoba,4,36526.86
2025-07-14,Juguetes,Muñeco,CABA,2,87262.7
2025-03-25,Indumentaria,Remera,Cordoba,6,66917.14
2025-06-12,Alimentos,Aceite,GBA Norte,6,88678.54
2025-09-02,Hogar,Vela,CABA,1,85095.82
2025-01-04,Alimentos,Yerba,Cordoba,2,86579.62
2025-07-01,Hogar,Almohada,CABA,5,39639.25
2025-04-28,Electronica,Teclado,Cordoba,5,2410.65
2025-11-28,Hogar,Sarten,GBA Norte,3,76419.92
2025-10-17,Electronica,Cargador,Rosario,8,14862.49
2025-01-20,Electronica,Parlante,GBA Norte,5,78104.71
2025-07-10,Juguetes,Pelota,GBA Norte,3,38312.28
2025-09-23,Indumentaria,Pantalon,GBA Sur,2,79237.89
2025-03-25,Electronica,Teclado,GBA Norte,6,28239.77
2025-05-16,Juguetes,Auto RC,CABA,6,70710.93
2025-01-15,Alimentos,Cafe,Mendoza,7,78610.51
2025-01-24,Juguetes,Pelota,Rosario,3,65304.52
2025-03-22,Electronica,Auriculares,GBA Sur,2,80849.79
2025-08-03,Electronica,Auriculares,Cordoba,7,42334.57
2025-10-02,Alimentos,Aceite,Rosario,1,73038.84
2025-06-09,Alimentos,Yerba,GBA Sur,6,12409.68
2025-11-11,Electronica,Teclado,Cordoba,4,67635.98
2025-03-06,Indumentaria,Medias,GBA Norte,3,72684.83
2025-04-26,Electronica,Auriculares,Mendoza,2,36941.63
2025-05-08,Indumentaria,Campera,GBA Norte,5,65972.69
2025-06-18,Alimentos,Galletitas,Rosario,5,47004.49
2025-03-09,Hogar,Toalla,GBA Sur,1,59846.96
2025-07-17,Electronica,Cargador,GBA Norte,1,2274.63
2025-05-02,Indumentaria,Zapatillas,GBA Sur,8,2042.41
2025-09-05,Hogar,Lampara,Mendoza,7,78387.8
2025-08-20,Indumentaria,Zapatillas,Rosario,8,24389.61
2025-03-02,Hogar,Vela,GBA Sur,3,31015.66
2025-05-11,Hogar,Toalla,Rosario,2,41612.12
2025-12-09,Hogar,Vela,GBA Sur,6,6617.48
2025-08-07,Electronica,Parlante,GBA Norte,8,9417.93
2025-02-26,Electronica,Parlante,Mendoza,6,27318.5
2025-06-07,Alimentos,Yerba,Rosario,2,88603.74
2025-09-16,Indumentaria,Zapatillas,Rosario,4,18344.14
2025-01-09,Indumentaria,Campera,Rosario,3,54483.33
2025-10-16,Juguetes,Cartas,CABA,6,72223.14
2025-10-04,Indumentaria,Medias,GBA Norte,2,34328.02
2025-12-15,Indumentaria,Medias,GBA Norte,3,76048.25
2025-10-04,Juguetes,Pelota,GBA Norte,7,25779.5
2025-06-01,Alimentos,Galletitas,Cordoba,8,80543.26
2025-06-14,Indumentaria,Campera,CABA,5,7663.47
2025-04-17,Juguetes,Cartas,CABA,7,6270.78
2025-03-13,Indumentaria,Zapatillas,GBA Norte,4,69048.77
2025-07-20,Indumentaria,Zapatillas,Cordoba,4,53636.06
2025-06-29,Electronica,Cargador,GBA Sur,7,13499.19
2025-03-05,Juguetes,Rompecabezas,GBA Norte,5,40460.94
2025-06-17,Electronica,Auriculares,Rosario,2,28693.29
2025-11-18,Juguetes,Pelota,GBA Norte,5,59777.51
2025-03-05,Juguetes,Cartas,Cordoba,6,14677.22
2025-05-20,Electronica,Teclado,GBA Sur,8,11042.54
2025-08-07,Juguetes,Rompecabezas,Mendoza,8,62537.89
2025-05-30,Indumentaria,Medias,CABA,6,8882.99
2025-05-04,Alimentos,Yerba,Cordoba,2,6042.07
2025-05-24,Hogar,Almohada,Mendoza,7,46196.3
2025-12-08,Hogar,Almohada,CABA,8,2150.42
2025-05-05,Juguetes,Pelota,GBA Norte,5,53606.52
2025-02-23,Alimentos,Galletitas,Rosario,7,75529.67
2025-11-07,Juguetes,Pelota,CABA,2,54547.95
2025-10-22,Electronica,Auriculares,GBA Norte,7,33102.37
2025-07-21,Electronica,Mouse,Mendoza,8,71144.14
2025-10-21,Juguetes,Muñeco,Cordoba,7,73371.3
2025-12-09,Electronica,Cargador,Rosario,6,17085.65
2025-02-20,Hogar,Toalla,CABA,5,65886.11
2025-07-03,Hogar,Almohada,GBA Norte,1,25620.29
2025-06-16,Alimentos,Fideos,GBA Norte,6,19634.91
2025-07-25,Hogar,Lampara,Cordoba,6,77241.53
2025-06-30,Juguetes,Cartas,Mendoza,4,72658.86
2025-06-12,Hogar,Sarten,Mendoza,7,9048.49
2025-06-10,Juguetes,Pelota,Mendoza,7,17571.1
2025-04-14,Hogar,Toalla,GBA Sur,8,30993.11
2025-07-05,Indumentaria,Pantalon,GBA Sur,4,2417.53
2025-10-25,Hogar,Vela,Mendoza,5,58165.39
2025-10-14,Juguetes,Rompecabezas,Cordoba,2,56043.92
2025-04-12,Electronica,Auriculares,Mendoza,7,54219.28
2025-05-15,Indumentaria,Campera,Rosario,3,32488.17
2025-07-17,Electronica,Mouse,Rosario,2,51739.5
2025-06-15,Indumentaria,Zapatillas,CABA,3,22885.42
2025-12-08,Hogar,Sarten,Cordoba,4,20977.71
2025-05-06,Indumentaria,Zapatillas,Mendoza,3,73225.75
2025-01-07,Hogar,Lampara,CABA,8,77320.29
2025-08-13,Alimentos,Galletitas,Rosario,4,89855.16
2025-07-31,Indumentaria,Medias,Rosario,7,36565.9
2025-05-14,Hogar,Almohada,Cordoba,4,33950.34
2025-06-13,Juguetes,Auto RC,CABA,3,86270.11
2025-06-14,Indumentaria,Medias,Rosario,8,12460.06
2025-10-02,Hogar,Sarten,Rosario,6,21276.37
2025-12-26,Juguetes,Rompecabezas,Cordoba,1,24952.88
2025-08-24,Juguetes,Pelota,Cordoba,2,53604.6
2025-03-29,Electronica,Parlante,Cordoba,1,50750.65
2025-06-27,Alimentos,Aceite,CABA,2,61698.62
2025-05-22,Juguetes,Auto RC,Mendoza,8,3454.35
2025-08-09,Indumentaria,Zapatillas,GBA Norte,5,59900.27
2025-10-03,Hogar,Almohada,GBA Norte,7,51717.31
2025-03-15,Juguetes,Cartas,GBA Sur,1,77783.33
2025-12-31,Hogar,Vela,CABA,2,69941.26
2025-11-11,Electronica,Parlante,Cordoba,4,66003.85
2025-05-08,Juguetes,Rompecabezas,GBA Norte,8,3624.39
2025-03-03,Hogar,Sarten,CABA,7,85207.1
2025-07-28,Alimentos,Yerba,GBA Norte,3,76406.63
2025-02-19,Hogar,Almohada,GBA Norte,5,63946.4
2025-09-13,Electronica,Cargador,GBA Sur,4,36727.07
2025-06-29,Electronica,Mouse,Cordoba,5,67911.57
2025-01-11,Juguetes,Muñeco,Rosario,6,6264.01
2025-02-18,Indumentaria,Remera,Rosario,6,2119.48
2025-07-16,Hogar,Sarten,Rosario,2,51139.46
2025-03-30,Indumentaria,Medias,Cordoba,4,17179.02
2025-06-26,Electronica,Cargador,Rosario,3,34300.98
2025-08-14,Indumentaria,Medias,GBA Norte,8,73478.17
2025-01-16,Juguetes,Muñeco,Rosario,2,80052.79
2025-06-09,Hogar,Sarten,GBA Sur,3,61789.85
2025-02-21,Alimentos,Aceite,Rosario,6,14817.48
2025-08-21,Juguetes,Pelota,Cordoba,2,85016.99
2025-06-23,Indumentaria,Campera,GBA Norte,8,22311.17
2025-04-07,Alimentos,Cafe,GBA Sur,8,6217.55
2025-12-04,Juguetes,Muñeco,Rosario,6,9094.86
2025-09-27,Juguetes,Cartas,Mendoza,7,48341.39
2025-10-07,Indumentaria,Campera,GBA Sur,4,13057.33
2025-05-30,Alimentos,Yerba,Cordoba,8,34558.96
2025-01-13,Alimentos,Cafe,GBA Sur,7,50951.52
2025-06-06,Alimentos,Fideos,Mendoza,1,63202.25
2025-04-07,Electronica,Mouse,Rosario,3,67558.77
2025-11-25,Hogar,Sarten,Rosario,5,3488.72
2025-07-17,Indumentaria,Campera,Rosario,7,5666.74
2025-09-18,Juguetes,Rompecabezas,Rosario,1,34003.33
2025-04-20,Electronica,Teclado,GBA Norte,6,80419.69
2025-02-07,Indumentaria,Zapatillas,GBA Norte,1,51831.93
2025-01-24,Alimentos,Aceite,Mendoza,5,11353.46
2025-01-03,Indumentaria,Campera,GBA Norte,4,88850.61
2025-07-10,Alimentos,Cafe,GBA Norte,4,13608.58
2025-11-15,Hogar,Toalla,Mendoza,5,51778.04
2025-04-15,Hogar,Toalla,Mendoza,7,1910.24
2025-07-13,Hogar,Lampara,Cordoba,1,23554.87
2025-11-17,Alimentos,Cafe,Mendoza,3,69274.27
2025-12-06,Indumentaria,Remera,Mendoza,3,11179.85
2025-09-08,Electronica,Cargador,Rosario,5,30136.69
2025-12-15,Alimentos,Fideos,Rosario,5,26493.07
2025-02-25,Electronica,Teclado,GBA Norte,8,85568.61
2025-04-13,Indumentaria,Medias,CABA,2,42737.17
2025-02-27,Indumentaria,Remera,Cordoba,2,17418.57
2025-05-04,Alimentos,Galletitas,GBA Sur,3,39991.66
2025-08-15,Juguetes,Muñeco,Mendoza,4,84091.79
2025-04-18,Hogar,Sarten,Rosario,3,2264.79
2025-06-24,Hogar,Lampara,GBA Sur,1,42121.15
2025-07-20,Alimentos,Aceite,GBA Sur,4,45997.92
2025-04-05,Indumentaria,Campera,Mendoza,1,65185.12
2025-08-14,Electronica,Cargador,Rosario,3,48041.54
2025-03-15,Juguetes,Auto RC,CABA,2,10911.56
2025-07-29,Juguetes,Cartas,CABA,3,56054.17
2025-06-14,Hogar,Sarten,GBA Norte,4,81235.25
2025-01-04,Alimentos,Cafe,Rosario,7,6199.16
2025-10-18,Electronica,Cargador,Mendoza,2,4132.37
2025-01-11,Alimentos,Galletitas,Mendoza,7,35358.87
2025-08-19,Indumentaria,Zapatillas,Rosario,8,23253.77
2025-09-03,Indumentaria,Zapatillas,Rosario,4,79270.54
2025-03-15,Hogar,Lampara,Cordoba,3,89923.5
2025-07-08,Electronica,Teclado,GBA Sur,8,13814.56
2025-07-30,Juguetes,Rompecabezas,Cordoba,6,12127.16
2025-04-17,Alimentos,Yerba,Cordoba,8,41991.76
2025-08-16,Alimentos,Yerba,GBA Sur,7,31064.32
2025-03-10,Juguetes,Rompecabezas,GBA Norte,4,20309.38
2025-10-19,Indumentaria,Medias,GBA Sur,7,81131.54
2025-07-11,Hogar,Lampara,Cordoba,2,13578.5
2025-10-05,Alimentos,Fideos,Rosario,4,37678.49
2025-04-22,Hogar,Vela,GBA Norte,7,59708.98
2025-04-03,Alimentos,Cafe,Mendoza,3,19374.34
2025-05-20,Juguetes,Rompecabezas,Mendoza,4,36767.01
2025-03-19,Alimentos,Fideos,Cordoba,3,22867.16
2025-09-07,Hogar,Vela,Rosario,1,48222.34
2025-12-13,Electronica,Auriculares,CABA,1,2910.48
2025-06-19,Electronica,Mouse,GBA Sur,3,19067.63
2025-04-20,Hogar,Sarten,GBA Sur,6,56467.62
2025-10-26,Alimentos,Yerba,GBA Sur,5,63620.69
2025-06-05,Electronica,Parlante,GBA Norte,3,81172.72
2025-03-25,Alimentos,Cafe,Rosario,7,82010.6
2025-03-23,Juguetes,Cartas,Mendoza,5,42791.52
2025-12-20,Indumentaria,Remera,Mendoza,8,85140.76
2025-02-19,Electronica,Cargador,Cordoba,8,43080.36
2025-03-29,Electronica,Parlante,Mendoza,6,88911.8
2025-08-14,Juguetes,Cartas,GBA Norte,1,40812.67
2025-09-09,Juguetes,Auto RC,GBA Sur,6,88915.56
2025-02-05,Indumentaria,Pantalon,Rosario,7,27709.3
2025-03-18,Electronica,Cargador,Mendoza,2,29542.17
2025-07-01,Juguetes,Pelota,CABA,7,56345.74
2025-03-28,Hogar,Almohada,GBA Norte,1,46694.63
2025-09-08,Hogar,Lampara,CABA,5,58797.06
2025-05-15,Alimentos,Yerba,GBA Sur,8,4600.56
2025-12-04,Electronica,Mouse,Rosario,1,3792.27
2025-10-21,Electronica,Mouse,Cordoba,8,18768.17
2025-07-14,Alimentos,Cafe,Mendoza,7,60799.45
2025-06-21,Hogar,Vela,Cordoba,6,37240.36
2025-03-09,Hogar,Almohada,Rosario,5,18168.41
2025-05-17,Electronica,Teclado,Mendoza,6,8546.78
2025-09-18,Electronica,Auriculares,GBA Norte,2,72754.17
2025-05-05,Electronica,Cargador,GBA Sur,4,6781.37
2025-02-14,Electronica,Auriculares,Mendoza,6,2196.8
2025-11-13,Electronica,Cargador,Rosario,8,56725.25
2025-11-20,Hogar,Sarten,Rosario,3,11856.08
2025-04-13,Electronica,Cargador,CABA,2,64924.64
2025-01-02,Alimentos,Aceite,GBA Norte,2,5449.88
2025-07-18,Hogar,Vela,GBA Norte,4,43367.93
2025-12-29,Alimentos,Galletitas,Mendoza,5,17559.77
2025-12-13,Juguetes,Muñeco,Cordoba,1,17458.58
2025-02-10,Indumentaria,Pantalon,GBA Sur,4,13806.46
2025-12-25,Electronica,Auriculares,GBA Norte,6,17647.28
2025-04-27,Indumentaria,Zapatillas,Mendoza,5,75407.6
2025-11-04,Alimentos,Galletitas,Mendoza,7,26400.87
2025-05-09,Hogar,Lampara,Rosario,5,1621.49
2025-05-25,Indumentaria,Remera,CABA,6,6587.68
2025-01-31,Juguetes,Pelota,CABA,8,60989.12
2025-01-07,Electronica,Mouse,Rosario,6,69653.36
2025-12-24,Juguetes,Muñeco,Rosario,6,24356.92
2025-08-19,Hogar,Toalla,GBA Sur,8,45472.85
2025-06-10,Juguetes,Rompecabezas,GBA Norte,1,53263.39
2025-12-20,Hogar,Toalla,Cordoba,6,79317.74
2025-07-26,Alimentos,Yerba,Cordoba,7,14588.95
2025-08-03,Electronica,Cargador,GBA Sur,3,34949.7
2025-07-24,Hogar,Sarten,Cordoba,3,71432.38
2025-03-19,Juguetes,Rompecabezas,GBA Norte,7,9441.31
2025-08-30,Indumentaria,Campera,GBA Sur,8,18600.33
2025-07-20,Indumentaria,Campera,Rosario,4,25712.59
2025-09-07,Juguetes,Pelota,Cordoba,3,39724.57
2025-09-07,Electronica,Mouse,CABA,6,6954.64
2025-12-28,Alimentos,Galletitas,GBA Sur,8,13591.52
2025-04-21,Alimentos,Yerba,CABA,3,86160.25
2025-06-23,Hogar,Vela,Cordoba,3,55434.78
2025-09-29,Hogar,Almohada,Mendoza,3,34228.57
2025-07-09,Juguetes,Pelota,CABA,6,2576.17
2025-08-02,Indumentaria,Pantalon,GBA Sur,6,62257.08
2025-11-21,Alimentos,Fideos,Rosario,6,31327.4
2025-12-24,Indumentaria,Pantalon,GBA Sur,4,70561.97
2025-12-29,Juguetes,Cartas,GBA Norte,4,73385.65
2025-09-08,Juguetes,Pelota,CABA,2,28897.94
2025-07-16,Indumentaria,Medias,GBA Sur,8,8236.38
2025-08-25,Juguetes,Auto RC,CABA,4,41004.16
2025-05-22,Indumentaria,Campera,CABA,4,43163.48
2025-11-21,Electronica,Mouse,GBA Sur,8,74410.47
2025-10-15,Indumentaria,Campera,GBA Sur,6,44138.1
2025-11-06,Juguetes,Rompecabezas,Mendoza,2,17749.36
2025-06-01,Electronica,Cargador,Rosario,5,72097.52
2025-05-08,Alimentos,Yerba,Mendoza,1,73854.2
2025-06-02,Hogar,Lampara,GBA Norte,1,27353.2
2025-11-30,Alimentos,Cafe,GBA Sur,3,42379.61
2025-08-17,Alimentos,Galletitas,GBA Norte,6,53852.21
2025-02-25,Hogar,Toalla,GBA Sur,8,18602.48
2025-05-26,Indumentaria,Medias,GBA Norte,1,29729.53
2025-03-05,Electronica,Mouse,Rosario,3,43462.03
2025-06-11,Alimentos,Galletitas,CABA,6,56971.24
2025-07-22,Indumentaria,Campera,Rosario,1,75410.53
2025-11-26,Hogar,Almohada,Rosario,1,68327.73
2025-09-19,Electronica,Cargador,Cordoba,2,6685.13
2025-03-13,Indumentaria,Remera,Rosario,4,15540.97
2025-02-17,Hogar,Almohada,GBA Sur,6,8223.13
2025-02-05,Alimentos,Yerba,Rosario,7,6531.39
2025-11-25,Alimentos,Aceite,Rosario,4,74233.29
2025-08-18,Indumentaria,Remera,GBA Sur,1,21238.26
2025-11-27,Juguetes,Muñeco,CABA,4,58218.33
2025-09-03,Electronica,Auriculares,GBA Norte,3,68508.97
2025-03-12,Juguetes,Auto RC,GBA Sur,7,35489.75
2025-01-10,Juguetes,Auto RC,Cordoba,7,3092.67
2025-10-09,Electronica,Auriculares,GBA Norte,4,53480.51
2025-04-28,Juguetes,Pelota,CABA,2,32094.96
2025-10-25,Hogar,Vela,GBA Norte,3,36349.15
2025-10-02,Electronica,Parlante,GBA Sur,6,24642.56
2025-09-19,Alimentos,Aceite,GBA Norte,5,68121.26
2025-06-21,Indumentaria,Campera,GBA Sur,5,35944.29
2025-08-20,Electronica,Teclado,Rosario,7,87128.39
2025-04-15,Indumentaria,Remera,CABA,2,35483.23
2025-04-16,Indumentaria,Medias,Mendoza,4,67507.3
2025-10-31,Hogar,Almohada,Cordoba,4,5838.71
2025-10-18,Hogar,Lampara,Rosario,1,3119.31
2025-04-21,Indumentaria,Campera,GBA Norte,7,45463.75
2025-06-17,Alimentos,Yerba,Rosario,8,68093.42
2025-09-03,Juguetes,Cartas,GBA Sur,4,71755.28
2025-02-09,Juguetes,Muñeco,CABA,1,76888.64
2025-01-06,Hogar,Sarten,GBA Sur,3,40610.39
2025-02-19,Electronica,Mouse,GBA Norte,7,58473.72
2025-07-10,Electronica,Mouse,Cordoba,5,59172.71
2025-01-18,Electronica,Mouse,GBA Norte,4,24382.58
2025-03-03,Electronica,Teclado,GBA Norte,2,2276.62
2025-05-01,Alimentos,Galletitas,Mendoza,5,50612.59
2025-01-12,Juguetes,Pelota,CABA,3,66097.63
2025-04-21,Electronica,Teclado,Mendoza,1,34590.83
2025-09-12,Alimentos,Yerba,Cordoba,1,16577.04
2025-10-23,Electronica,Auriculares,GBA Sur,8,64181.26
2025-04-14,Hogar,Sarten,Mendoza,4,25204.66
2025-05-01,Alimentos,Cafe,Mendoza,7,4926.96
2025-10-14,Alimentos,Aceite,Mendoza,1,76512.63
2025-05-27,Hogar,Sarten,Rosario,8,33689.45
2025-10-06,Indumentaria,Campera,Mendoza,3,81262.06
2025-06-14,Hogar,Toalla,GBA Norte,6,52638.85
2025-08-28,Hogar,Almohada,GBA Norte,8,73466.25
2025-12-12,Juguetes,Pelota,GBA Sur,2,86563.39
2025-11-05,Hogar,Lampara,GBA Sur,8,83300.0
2025-08-19,Juguetes,Rompecabezas,CABA,3,31567.38
2025-11-03,Hogar,Vela,Mendoza,3,75049.17
2025-10-21,Indumentaria,Pantalon,Mendoza,7,36275.17
2025-02-27,Juguetes,Cartas,CABA,1,47241.63
2025-05-11,Juguetes,Rompecabezas,Mendoza,6,21183.63
2025-09-08,Electronica,Mouse,Mendoza,6,75445.72
2025-10-08,Alimentos,Galletitas,Mendoza,4,73923.12
2025-10-23,Hogar,Toalla,Mendoza,2,67889.33
2025-04-26,Alimentos,Aceite,Mendoza,4,80675.86
2025-01-01,Juguetes,Muñeco,Cordoba,2,13847.64
2025-12-22,Hogar,Lampara,Cordoba,4,27954.33
2025-10-05,Electronica,Cargador,CABA,5,2443.58
2025-03-03,Indumentaria,Pantalon,Mendoza,5,7348.92
2025-08-20,Electronica,Teclado,GBA Sur,1,59881.07
2025-12-24,Juguetes,Auto RC,GBA Sur,4,35509.51
2025-06-05,Alimentos,Galletitas,Rosario,1,82840.46
2025-12-14,Alimentos,Cafe,Cordoba,1,29447.23
2025-05-11,Alimentos,Yerba,Rosario,7,69511.08
2025-12-19,Juguetes,Cartas,GBA Sur,8,85471.89
2025-01-14,Alimentos,Cafe,Cordoba,2,68555.4
2025-09-01,Hogar,Vela,CABA,2,8383.86
2025-08-21,Alimentos,Fideos,GBA Norte,8,54721.18
2025-01-18,Hogar,Almohada,Rosario,8,70167.58
2025-04-21,Juguetes,Pelota,CABA,3,1916.16
2025-10-31,Electronica,Parlante,Cordoba,3,7149.87
2025-08-26,Hogar,Vela,Cordoba,1,72316.38
2025-05-10,Juguetes,Muñeco,Mendoza,3,46989.53
2025-08-20,Hogar,Lampara,CABA,6,26835.51
2025-08-07,Electronica,Cargador,CABA,8,18721.95
2025-05-08,Electronica,Teclado,Mendoza,3,72805.44
2025-07-12,Electronica,Mouse,GBA Norte,8,20884.62
2025-04-28,Alimentos,Cafe,CABA,3,15634.56
2025-11-06,Juguetes,Muñeco,Cordoba,7,45156.96
2025-01-11,Juguetes,Auto RC,Mendoza,7,49370.13
2025-08-31,Electronica,Mouse,Cordoba,7,50598.06
2025-02-04,Electronica,Auriculares,GBA Sur,6,79122.51
2025-09-01,Alimentos,Galletitas,GBA Norte,3,81688.85
2025-03-03,Electronica,Cargador,CABA,4,51767.44
2025-08-17,Juguetes,Auto RC,Rosario,2,24407.59
2025-12-03,Indumentaria,Medias,Cordoba,1,11310.63
2025-04-29,Indumentaria,Pantalon,GBA Sur,7,12856.12
2025-01-06,Hogar,Sarten,Rosario,2,71139.75
2025-09-26,Hogar,Vela,Rosario,3,1788.32
2025-06-13,Indumentaria,Zapatillas,GBA Norte,8,17791.36
2025-09-02,Alimentos,Aceite,CABA,2,16345.2
2025-03-16,Indumentaria,Medias,GBA Norte,2,77645.51
2025-09-02,Juguetes,Muñeco,Rosario,7,15661.21
2025-11-17,Hogar,Lampara,GBA Sur,7,37168.84
2025-01-22,Hogar,Toalla,CABA,6,18141.91
2025-07-20,Alimentos,Galletitas,GBA Norte,3,67626.16
2025-09-03,Juguetes,Cartas,Cordoba,3,58497.65
2025-05-04,Juguetes,Cartas,GBA Sur,2,45244.88
2025-08-10,Juguetes,Muñeco,Cordoba,2,6903.72
2025-12-27,Indumentaria,Remera,GBA Sur,5,25687.66
2025-08-26,Hogar,Almohada,Rosario,5,54871.33
2025-08-29,Juguetes,Pelota,Cordoba,3,68410.18
2025-08-29,Hogar,Sarten,Mendoza,6,44581.12
2025-09-30,Juguetes,Cartas,Mendoza,5,6601.16
